9.236757561	0.167072777	86.262405	1.642140418	11.17242206	0.161829597	10.31087	0.079591142	28.34092436	1.683043493	11.74931135	0.083358783	9.614136289	0.035069569	27.71082694	1.456412318	11.03413419	0.028091582
8.686902945	0.013891708	108.4860544	0.473965052	10.72067332	0.014153636	7.655210992	0.007310537	98.71219766	0.183403857	9.648510539	0.007306401	7.702734818	0.006457778	111.7464994	0.252875676	9.749261011	0.006495918
8.085859005	0.047161189	107.6474974	5.882791363	10.11656462	0.046321629	8.166998389	0.054997622	95.15283732	1.239542029	10.14410624	0.055829471	8.186037484	0.076794808	84.47516735	2.794940493	10.10520904	0.079985716
8.294475378	0.118956977	106.5507477	5.637594916	10.32017738	0.127564112	8.334440767	0.076262522	115.3963003	2.049593852	10.39425572	0.071878855	8.156167631	0.050441578	101.1916933	1.760218071	10.1584855	0.048988685
9.038419666	0.026147487	106.3774698	3.087487449	11.06490916	0.034678612	9.072356122	0.060108147	103.752218	1.102858585	11.0875433	0.058278752	8.790399884	0.075995511	83.20883726	2.233752304	10.70691743	0.081084844
6.710271782	0.074535618	74.7047619	3.371254367	8.575146711	0.077947647	5.855817017	0.092427067	42.01666667	5.492527604	7.420061071	0.085693911	5.536870842	0.051922349	11.14	0.719334488	6.565952201	0.065369671
8.825270302	0.212179562	108.4380641	7.98271594	10.85576971	0.187841199	7.345373738	0.04433021	92.74269205	1.707863342	9.309535896	0.046529971	7.722554258	0.083082094	88.927566	2.348808219	9.666761476	0.08826781
8.40325535	0.117454545	104.3142857	2.706995222	10.42075408	0.119427203	7.015772516	0.065664192	84.34222222	2.449109277	8.933549104	0.062911073	7.482016258	0.037855081	87.85384615	1.970364877	9.416389121	0.040436295
7.236532461	0.232237721	104.8081452	6.308907722	9.25274298	0.230113474	5.902680588	0.057048715	95.63935933	2.536178417	7.877724214	0.056910548	6.257890007	0.051039314	85.70520777	2.801753368	8.179638713	0.051502151
8.794590687	0.120712865	77.50862023	3.030940926	10.68016977	0.125830349	7.850699664	0.162249714	89.72598969	2.65812746	9.799709998	0.162540057	7.873825337	0.158508641	64.78598374	4.086378161	9.670342995	0.172851636
8.621220304	0.200244582	68.05848289	7.776242386	10.44599546	0.239107041	7.905373531	0.167900565	15.88616062	1.712047839	9.08145156	0.193215009	8.173769856	0.059870413	12.37485172	1.135547833	9.241093725	0.069634521
8.253924393	0.337388557	64.16886176	0.831138245	10.0612123	0.34301401	8.254938216	0.110371743	26.15097346	4.084215213	9.637232767	0.10260911	8.130629737	0.0359808	16.28368086	1.887081613	9.311101295	0.062009485
9.687659223	0.019910071	113.4299353	0.562043578	11.74081114	0.019914822	8.57327095	0.039803826	100.2153915	0.878719394	10.57222371	0.03991715	8.959742518	0.016420278	110.5296285	0.593079605	11.00130074	0.016747117
7.553953752	0.119231882	78.41480899	1.708483729	9.445096409	0.120370814	6.846531312	0.17346911	46.7911808	4.676238485	8.4873982	0.16815768	7.18474516	0.115918333	47.91323555	3.12181687	8.841613603	0.117379749
8.615009694	0.151479645	105.1435356	4.702045273	10.63544926	0.149225622	8.68900382	0.080952841	98.43282402	1.619423182	10.68099356	0.078180751	8.322583218	0.048900093	115.2590712	2.904785992	10.3820079	0.047175876
7.109489784	0.108847231	109.4635326	5.820492338	9.145589212	0.103854022	5.763402909	0.033534044	107.2876627	5.42861467	7.787059495	0.026428232	5.437504192	0.067407388	84.99140547	6.235952875	7.352315974	0.061171088
8.78193907	0.111228418	84.62916888	4.060843481	10.70478111	0.097751993	7.982648142	0.010539061	52.07234044	0.486088135	9.679995335	0.011969495	7.471029392	0.00871407	46.51612706	0.321261049	9.127352281	0.008930872
7.398914936	0.062437756	100.7187767	2.772734874	9.399412495	0.065137637	7.540003906	0.064992386	103.3612786	1.824618973	9.552464661	0.063091426	6.595904695	0.068598139	88.04011147	4.955086142	8.497052874	0.045887045
7.302633752	0.062375715	82.38866802	2.953069495	9.217395074	0.071442245	6.323752334	0.213774595	27.46860253	6.907667734	7.663295902	0.18962194	6.088214727	0.057219195	25.63712593	2.256444112	7.473467031	0.085922991
8.154310539	0.088161715	104.2651516	2.610032165	10.17038336	0.090543666	7.262927913	0.048106433	101.4238606	1.472372791	9.267018473	0.048864901	6.815489921	0.038740156	105.4680083	3.074655554	8.832191006	0.042712777
7.290727614	0.055106115	87.03911866	2.676365634	9.230023138	0.068644527	8.029052316	0.032275303	101.812933	1.224998437	10.03557897	0.030263707	6.887729964	0.051906933	91.80862555	2.253011611	8.845007134	0.048385036
7.455839345	0.084966638	84.97698511	3.52203836	9.380801072	0.08983189	7.637282113	0.049858535	89.26646945	1.962464304	9.584955345	0.050262792	6.816581853	0.048741337	67.03568846	2.518737436	8.631806561	0.047676018
8.070090004	0.08541512	102.0434805	3.043527577	10.07532266	0.091684756	8.856355519	0.043983051	104.4971549	1.003189777	10.8742732	0.042654965	7.142749553	0.035623015	96.87064183	2.107071132	9.122357172	0.035447873
8.566198089	0.099393198	67.92176019	2.460734995	10.39330676	0.104782675	8.027680433	0.029668202	60.85160669	1.025559451	9.805726784	0.030726919	8.16971948	0.027502057	44.70177559	0.839352695	9.8122066	0.029319963
